formatCode	urn:uuid:a09d5840-386c-46f2-b5ad-9c3699a4309d																											
code	display	codingScheme	system	valueSet	valueSetIdentifier	deprecated	submitter	date	ref	comment	category																	
urn:ihe:pat:apsr:cancer:lip_oral_cavity:2010	Anatomic Pathology Structured Report Cancer Lip Oral Cavity	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	yes	felhofer.lynn@gmail.com	2018.10.01	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:ihe:pat:apsr:cancer:pharynx:2010	Anatomic Pathology Structured Report Cancer Pharynx	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	yes	felhofer.lynn@gmail.com	2018.10.01	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:ihe:pat:apsr:cancer:salivary_gland:2010	Anatomic Pathology Structured Report Cancer Salivary Gland	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	yes	felhofer.lynn@gmail.com	2018.10.01	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:ihe:pat:apsr:cancer:larynx:2010	Anatomic Pathology Structured Report Cancer Larynx	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	yes	felhofer.lynn@gmail.com	2018.10.01	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:ihe:pharm:pre:2010	Pharmacy Pre	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	moore.stephen.m@wustl.edu	2017.10.03	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:ihe:pharm:padv:2010	Pharmacy PADV	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	moore.stephen.m@wustl.edu	2017.10.03	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:ihe:pharm:dis:2010	Pharmacy DIS	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	moore.stephen.m@wustl.edu	2017.10.03	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:ihe:pharm:pml:2013	Pharmacy PML	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	moore.stephen.m@wustl.edu	2017.10.03	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Directly from IHE documentation	formatCode																	
urn:hl7-org:sdwg:ccda-structuredBody:1.1	ccda-structuredBody:1.1	2.16.840.1.113883.4.642.1.1407	http://terminology.hl7.org/CodeSystem/hl7-document-format-codes	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	felhofer.lynn@gmail.com	2019.11.13	https://terminology.hl7.org/builds/current/site/CodeSystem-hl7-document-format-codes.html	From HL7	formatCode																	
urn:hl7-org:sdwg:ccda-nonXMLBody:1.1	ccda-nonXMLBody:1.1	2.16.840.1.113883.4.642.1.1407	http://terminology.hl7.org/CodeSystem/hl7-document-format-codes	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	felhofer.lynn@gmail.com	2019.11.13	https://terminology.hl7.org/builds/current/site/CodeSystem-hl7-document-format-codes.html	From HL7	formatCode																	
urn:hl7-org:sdwg:ccda-structuredBody:2.1	ccda-structuredBody:2.1	2.16.840.1.113883.4.642.1.1407	http://terminology.hl7.org/CodeSystem/hl7-document-format-codes	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	felhofer.lynn@gmail.com	2019.11.13	https://terminology.hl7.org/builds/current/site/CodeSystem-hl7-document-format-codes.html	From HL7	formatCode																	
urn:hl7-org:sdwg:ccda-nonXMLBody:2.1	ccda-nonXMLBody:2.1	2.16.840.1.113883.4.642.1.1407	http://terminology.hl7.org/CodeSystem/hl7-document-format-codes	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	felhofer.lynn@gmail.com	2019.11.13	https://terminology.hl7.org/builds/current/site/CodeSystem-hl7-document-format-codes.html	From HL7	formatCode																	
urn:hl7-org:sdwg:ccda-structuredBody:2.2	ccda-structuredBody:2.2	2.16.840.1.113883.4.642.1.1407	http://terminology.hl7.org/CodeSystem/hl7-document-format-codes	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	felhofer.lynn@gmail.com	2019.11.13	https://terminology.hl7.org/builds/current/site/CodeSystem-hl7-document-format-codes.html	From HL7	formatCode																	
urn:hl7-org:sdwg:ccda-nonXMLBody:2.2	ccda-nonXMLBody:2.2	2.16.840.1.113883.4.642.1.1407	http://terminology.hl7.org/CodeSystem/hl7-document-format-codes	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	felhofer.lynn@gmail.com	2019.11.13	https://terminology.hl7.org/builds/current/site/CodeSystem-hl7-document-format-codes.html	From HL7	formatCode																	
urn:ihe:pcc:ript:2017	Routine Interfacility Patient Transport (RIPT)	1.3.6.1.4.1.19376.1.2.3	http://ihe.net/fhir/ValueSet/IHE.FormatCode.codesystem	1.3.6.1.4.1.19376.1.2.7.1	urn:oid:1.3.6.1.4.1.19376.1.2.7.1	no	Felhofer 	2019.06.24	https://wiki.ihe.net/index.php/IHE_Format_Codes and http://hl7.org/fhir/valueset-formatcodes.html	Found in the IHE valueset in FHIR	formatCode																	
